"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000151914",9157.988,0.09748053,0.1290966,0.7550975,0.4501905,0.5637455,"DST","667","dystonin"
"ENSG00000005102",1.426542,-1.243947,1.647661,-0.7549778,0.4502623,0.5637874,"MEOX1","4222","mesenchyme homeobox 1"
"ENSG00000184209",166.307,-0.1096961,0.1453192,-0.7548631,0.4503311,0.5638255,"SNRNP35","11066","small nuclear ribonucleoprotein U11/U12 subunit 35"
"ENSG00000105136",124.9716,0.1267029,0.1678734,0.7547525,0.4503975,0.5638605,"ZNF419","79744","zinc finger protein 419"
"ENSG00000213465",301.2546,-0.0796432,0.1055401,-0.7546253,0.4504738,0.563908,"ARL2","402","ADP ribosylation factor like GTPase 2"
"ENSG00000131503",12.75432,0.3718864,0.4928985,0.7544887,0.4505558,0.5639626,"ANKHD1","54882","ankyrin repeat and KH domain containing 1"
"ENSG00000089050",316.581,0.08542058,0.1132416,0.7543218,0.450656,0.5640399,"RBBP9","10741","RB binding protein 9, serine hydrolase"
"ENSG00000089597",10821.94,0.02741123,0.03634994,0.7540928,0.4507935,0.5641639,"GANAB","23193","glucosidase II alpha subunit"
"ENSG00000176102",466.345,0.06654607,0.08825697,0.7540035,0.4508471,0.564183,"CSTF3","1479","cleavage stimulation factor subunit 3"
"ENSG00000108474",66.2082,-0.1714891,0.2275162,-0.7537447,0.4510025,0.5643294,"PIGL","9487","phosphatidylinositol glycan anchor biosynthesis class L"
"ENSG00000104856",290.7717,0.0882216,0.1170635,0.7536217,0.4510764,0.5643737,"RELB","5971","RELB proto-oncogene, NF-kB subunit"
"ENSG00000143126",272.4865,-0.084334,0.1119388,-0.7533939,0.4512133,0.5644969,"CELSR2","1952","cadherin EGF LAG seven-pass G-type receptor 2"
"ENSG00000116857",808.2193,0.05204205,0.06910782,0.7530559,0.4514163,0.5647029,"TMEM9","252839","transmembrane protein 9"
"ENSG00000276256",92.54598,0.143927,0.1911487,0.7529584,0.4514749,0.5647281,"LOC389831","389831","uncharacterized LOC389831"
"ENSG00000173421",1.770335,-1.081754,1.437161,-0.7527022,0.4516289,0.5648726,"IHO1","339834","interactor of HORMAD1 1"
"ENSG00000164855",8.654705,-0.4572372,0.607705,-0.7523999,0.4518106,0.5650517,"TMEM184A","202915","transmembrane protein 184A"
"ENSG00000151576",255.1135,-0.08840132,0.1176263,-0.7515438,0.4523254,0.5656474,"QTRT2","79691","queuine tRNA-ribosyltransferase accessory subunit 2"
"ENSG00000156469",133.5347,0.1177568,0.1567098,0.7514322,0.4523926,0.5656833,"MTERF3","51001","mitochondrial transcription termination factor 3"
"ENSG00000175356",24.53607,0.2670256,0.3553953,0.7513483,0.4524431,0.5656983,"SCUBE2","57758","signal peptide, CUB domain and EGF like domain containing 2"
"ENSG00000280184",4.301359,0.6405086,0.8525937,0.7512472,0.4525039,0.5657262,NA,NA,NA
"ENSG00000169314",4.037471,-0.6558949,0.8733184,-0.7510375,0.4526301,0.5658063,"C22orf15","150248","chromosome 22 open reading frame 15"
"ENSG00000182899",4036.338,-0.03520491,0.04687658,-0.7510126,0.4526451,0.5658063,"RPL35A","6165","ribosomal protein L35a"
"ENSG00000178028",279.8255,-0.08521812,0.1134907,-0.7508819,0.4527237,0.5658565,"DMAP1","55929","DNA methyltransferase 1 associated protein 1"
"ENSG00000241360",33.76757,0.2309098,0.3076284,0.7506129,0.4528857,0.5660108,"PDXP","57026","pyridoxal phosphatase"
"ENSG00000147121",149.3051,0.1202961,0.1603535,0.7501929,0.4531385,0.5662591,"KRBOX4","55634","KRAB box domain containing 4"
"ENSG00000105559",579.3588,0.06412343,0.08548026,0.7501549,0.4531614,0.5662591,"PLEKHA4","57664","pleckstrin homology domain containing A4"
"ENSG00000121310",88.01896,-0.1458011,0.1944597,-0.7497754,0.45339,0.5664801,"ECHDC2","55268","enoyl-CoA hydratase domain containing 2"
"ENSG00000141644",913.5651,0.05013782,0.06687422,0.7497332,0.4534154,0.5664801,"MBD1","4152","methyl-CpG binding domain protein 1"
"ENSG00000166260",489.9216,-0.06639372,0.08860135,-0.7493534,0.4536442,0.5667177,"COX11","1353","cytochrome c oxidase copper chaperone COX11"
"ENSG00000203872",3.236949,0.729616,0.9741512,0.7489762,0.4538716,0.5669535,"C6orf163","206412","chromosome 6 open reading frame 163"
"ENSG00000198586",749.9048,-0.05980415,0.0799459,-0.7480578,0.4544253,0.567597,"TLK1","9874","tousled like kinase 1"
"ENSG00000108010",1238.674,-0.04423378,0.05915213,-0.7477969,0.4545826,0.5677452,"GLRX3","10539","glutaredoxin 3"
"ENSG00000166920",3.912455,-0.6954631,0.9302787,-0.7475857,0.4547101,0.5678561,"C15orf48","84419","chromosome 15 open reading frame 48"
"ENSG00000187672",2.91788,0.782045,1.047023,0.7469228,0.4551101,0.5683074,"ERC2","26059","ELKS/RAB6-interacting/CAST family member 2"
"ENSG00000204228",3.614673,-0.6851667,0.9182948,-0.7461293,0.4555893,0.5688573,"HSD17B8","7923","hydroxysteroid 17-beta dehydrogenase 8"
"ENSG00000115295",1074.189,-0.05073587,0.06802414,-0.745851,0.4557575,0.569019,"CLIP4","79745","CAP-Gly domain containing linker protein family member 4"
"ENSG00000168924",1249.364,-0.04541348,0.06091749,-0.7454917,0.4559745,0.5692416,"LETM1","3954","leucine zipper and EF-hand containing transmembrane protein 1"
"ENSG00000135845",210.2224,0.09507793,0.1275724,0.7452858,0.456099,0.5693485,"PIGC","5279","phosphatidylinositol glycan anchor biosynthesis class C"
"ENSG00000198081",117.7303,-0.1270505,0.1705027,-0.7451525,0.4561795,0.5694008,"ZBTB14","7541","zinc finger and BTB domain containing 14"
"ENSG00000143337",1121.616,0.0472104,0.06336917,0.7450057,0.4562683,0.5694631,"TOR1AIP1","26092","torsin 1A interacting protein 1"
"ENSG00000054356",834.4032,0.06093858,0.08181103,0.7448699,0.4563504,0.5695172,"PTPRN","5798","protein tyrosine phosphatase receptor type N"
"ENSG00000172775",795.9119,0.05412854,0.07272163,0.7443252,0.4566798,0.5698799,"PSME3IP1","80011","proteasome activator subunit 3 interacting protein 1"
"ENSG00000180376",98.13692,0.1415626,0.190254,0.7440712,0.4568334,0.5699238,"CCDC66","285331","coiled-coil domain containing 66"
"ENSG00000169508",1.411529,-1.165223,1.566044,-0.7440547,0.4568434,0.5699238,"GPR183","1880","G protein-coupled receptor 183"
"ENSG00000198198",557.5052,0.06882511,0.09250648,0.7440031,0.4568746,0.5699238,"SZT2","23334","SZT2 subunit of KICSTOR complex"
"ENSG00000175175",4.298969,-0.6240674,0.8388029,-0.7439977,0.4568779,0.5699238,"PPM1E","22843","protein phosphatase, Mg2+/Mn2+ dependent 1E"
"ENSG00000187239",677.2028,0.05547018,0.07456388,0.7439283,0.4569198,0.5699238,"FNBP1","23048","formin binding protein 1"
"ENSG00000159720",1643.579,0.04309845,0.05793719,0.7438822,0.4569477,0.5699238,"ATP6V0D1","9114","ATPase H+ transporting V0 subunit d1"
"ENSG00000150316",576.225,-0.06012241,0.08084655,-0.7436607,0.4570817,0.5699403,"CWC15","51503","CWC15 spliceosome associated protein homolog"
"ENSG00000175093",0.7105717,1.616061,2.173129,0.7436559,0.4570847,0.5699403,"SPSB4","92369","splA/ryanodine receptor domain and SOCS box containing 4"
"ENSG00000137673",0.7105717,1.616061,2.173129,0.7436559,0.4570847,0.5699403,"MMP7","4316","matrix metallopeptidase 7"
"ENSG00000106459",177.9691,-0.1116412,0.1501353,-0.7436039,0.4571161,0.5699403,"NRF1","4899","nuclear respiratory factor 1"
"ENSG00000172671",38.4276,-0.2198614,0.2958151,-0.7432394,0.4573368,0.5701455,"ZFAND4","93550","zinc finger AN1-type containing 4"
"ENSG00000170430",194.2905,0.09835378,0.1323376,0.7432036,0.4573584,0.5701455,"MGMT","4255","O-6-methylguanine-DNA methyltransferase"
"ENSG00000146006",20.99073,-0.2883509,0.3880549,-0.7430674,0.4574409,0.5701849,"LRRTM2","26045","leucine rich repeat transmembrane neuronal 2"
"ENSG00000179598",23.4438,0.2710609,0.3648081,0.7430232,0.4574676,0.5701849,"PLD6","201164","phospholipase D family member 6"
"ENSG00000117625",357.0804,-0.07277955,0.09801253,-0.7425535,0.457752,0.5704053,"RCOR3","55758","REST corepressor 3"
"ENSG00000134717",726.08,-0.05528629,0.07445561,-0.7425403,0.45776,0.5704053,"BTF3L4","91408","basic transcription factor 3 like 4"
"ENSG00000196391",22.59987,-0.2867174,0.3861312,-0.7425389,0.4577609,0.5704053,"ZNF774","342132","zinc finger protein 774"
"ENSG00000241962",2.268456,-0.8951873,1.206347,-0.7420647,0.4580481,0.5707148,NA,NA,NA
"ENSG00000198420",986.5877,0.04936818,0.06656237,0.741683,0.4582794,0.5709545,"TCAF1","9747","TRPM8 channel associated factor 1"
"ENSG00000135473",120.5938,0.1231458,0.1661158,0.7413249,0.4584964,0.5711765,"PAN2","9924","poly(A) specific ribonuclease subunit PAN2"
"ENSG00000064225",37.36105,0.2140911,0.2888929,0.7410741,0.4586485,0.5712873,"ST3GAL6","10402","ST3 beta-galactoside alpha-2,3-sialyltransferase 6"
"ENSG00000253293",2.423255,0.864135,1.166169,0.7410032,0.4586915,0.5712873,"HOXA10","3206","homeobox A10"
"ENSG00000110921",171.531,-0.1045923,0.1411529,-0.7409857,0.4587021,0.5712873,"MVK","4598","mevalonate kinase"
"ENSG00000036257",1295.114,-0.04376218,0.05906789,-0.7408794,0.4587665,0.5713191,"CUL3","8452","cullin 3"
"ENSG00000183665",166.8274,0.104377,0.1409148,0.7407101,0.4588692,0.5713986,"TRMT12","55039","tRNA methyltransferase 12 homolog"
"ENSG00000139428",117.7871,-0.1316627,0.1778091,-0.7404722,0.4590135,0.5715298,"MMAB","326625","metabolism of cobalamin associated B"
"ENSG00000131477",4.768261,-0.6243898,0.8435858,-0.7401616,0.4592019,0.5717159,"RAMP2","10266","receptor activity modifying protein 2"
"ENSG00000174332",54.55774,0.1805776,0.244035,0.739966,0.4593206,0.5718152,"GLIS1","148979","GLIS family zinc finger 1"
"ENSG00000002587",1.613922,1.033733,1.397158,0.7398831,0.4593709,0.5718294,"HS3ST1","9957","heparan sulfate-glucosamine 3-sulfotransferase 1"
"ENSG00000152705",2.175668,0.9228618,1.247724,0.7396359,0.459521,0.5719677,"CATSPER3","347732","cation channel sperm associated 3"
"ENSG00000127325",2.200494,-0.8810937,1.191853,-0.7392637,0.4597469,0.5721943,"BEST3","144453","bestrophin 3"
"ENSG00000143994",3.361964,0.7612268,1.029787,0.7392077,0.4597809,0.5721943,"ABHD1","84696","abhydrolase domain containing 1"
"ENSG00000196151",67.58043,-0.1605285,0.2173958,-0.7384158,0.4602618,0.5727443,"WDSUB1","151525","WD repeat, sterile alpha motif and U-box domain containing 1"
"ENSG00000186212",2.513981,0.8439121,1.143828,0.7377964,0.4606382,0.5731641,"SOWAHB","345079","sosondowah ankyrin repeat domain family member B"
"ENSG00000086289",4.253747,-0.6739756,0.9136061,-0.7377092,0.4606912,0.5731815,"EPDR1","54749","ependymin related 1"
"ENSG00000204220",345.8027,-0.0743801,0.100907,-0.7371153,0.4610522,0.573527,"PFDN6","10471","prefoldin subunit 6"
"ENSG00000174516",139.9909,0.1176024,0.1595483,0.7370962,0.4610638,0.573527,"PELI3","246330","pellino E3 ubiquitin protein ligase family member 3"
"ENSG00000130684",24.77024,0.2746737,0.3726614,0.7370597,0.461086,0.573527,"ZNF337","26152","zinc finger protein 337"
"ENSG00000268651",1.077872,-1.405197,1.908393,-0.7363248,0.461533,0.5740109,"CTAG1A","246100","cancer/testis antigen 1A"
"ENSG00000113448",82.32308,-0.1472228,0.1999518,-0.7362916,0.4615532,0.5740109,"PDE4D","5144","phosphodiesterase 4D"
"ENSG00000161281",36.39978,-0.2149209,0.2924269,-0.7349562,0.4623662,0.5749733,"COX7A1","1346","cytochrome c oxidase subunit 7A1"
"ENSG00000134198",20.13285,0.2979141,0.4054635,0.7347493,0.4624922,0.5750633,"TSPAN2","10100","tetraspanin 2"
"ENSG00000124228",691.549,-0.05516666,0.07508643,-0.7347087,0.4625169,0.5750633,"DDX27","55661","DEAD-box helicase 27"
"ENSG00000068078",14.13236,-0.3471275,0.4726193,-0.7344759,0.4626588,0.575191,"FGFR3","2261","fibroblast growth factor receptor 3"
"ENSG00000186767",90.94165,-0.1424718,0.1940791,-0.7340914,0.462893,0.5754336,"SPIN4","139886","spindlin family member 4"
"ENSG00000174891",236.0444,-0.08957547,0.1220663,-0.7338264,0.4630545,0.5755546,"RSRC1","51319","arginine and serine rich coiled-coil 1"
"ENSG00000169490",1133.105,-0.04576192,0.06236267,-0.7338031,0.4630688,0.5755546,"TM2D2","83877","TM2 domain containing 2"
"ENSG00000154079",55.38547,0.1723322,0.2351479,0.7328671,0.4636395,0.576175,"SDHAF4","135154","succinate dehydrogenase complex assembly factor 4"
"ENSG00000135502",3.689284,-0.6903556,0.9420074,-0.7328559,0.4636463,0.576175,"SLC26A10","65012","solute carrier family 26 member 10"
"ENSG00000111341",34.81152,-0.2167999,0.296579,-0.7310019,0.464778,0.5775324,"MGP","4256","matrix Gla protein"
"ENSG00000256061",1.591386,1.064453,1.456901,0.7306282,0.4650063,0.5777672,"DNAAF4","161582","dynein axonemal assembly factor 4"
"ENSG00000169220",12.09255,0.3694192,0.5060751,0.729969,0.4654091,0.5782189,"RGS14","10636","regulator of G protein signaling 14"
"ENSG00000183785",0.6869795,-1.618149,2.217463,-0.7297299,0.4655553,0.5783491,"TUBA8","51807","tubulin alpha 8"
"ENSG00000151611",128.2011,0.114773,0.1572946,0.7296687,0.4655927,0.5783491,"MMAA","166785","metabolism of cobalamin associated A"
"ENSG00000224877",408.082,0.06702602,0.09189983,0.7293378,0.4657951,0.5785516,"NDUFAF8","284184","NADH:ubiquinone oxidoreductase complex assembly factor 8"
"ENSG00000147488",3.299838,0.720154,0.9885448,0.7284991,0.4663081,0.5791095,"ST18","9705","ST18 C2H2C-type zinc finger transcription factor"
"ENSG00000235169",8.007201,-0.4523397,0.6209409,-0.7284746,0.4663231,0.5791095,"SMIM1","388588","small integral membrane protein 1 (Vel blood group)"
"ENSG00000125864",46.12818,0.1951195,0.2679077,0.7283085,0.4664248,0.5791868,"BFSP1","631","beaded filament structural protein 1"
"ENSG00000165359",87.37277,0.1386811,0.1904419,0.7282067,0.4664871,0.5792152,"INTS6L","203522","integrator complex subunit 6 like"
"ENSG00000131374",858.9197,-0.0499723,0.06864545,-0.7279769,0.4666277,0.5793409,"TBC1D5","9779","TBC1 domain family member 5"
"ENSG00000135108",672.7113,0.05846012,0.08038258,0.7272735,0.4670584,0.5798266,"FBXO21","23014","F-box protein 21"
"ENSG00000229676",5.417339,0.5709005,0.7862326,0.7261217,0.4677642,0.5806537,"ZNF492","57615","zinc finger protein 492"
"ENSG00000109184",737.6975,0.05236699,0.07214854,0.7258219,0.467948,0.5808328,"DCUN1D4","23142","defective in cullin neddylation 1 domain containing 4"
"ENSG00000119888",3.882609,0.6736735,0.92839,0.7256363,0.4680618,0.5808716,"EPCAM","4072","epithelial cell adhesion molecule"
"ENSG00000235863",11.13117,0.3886001,0.535592,0.7255524,0.4681132,0.5808716,"B3GALT4","8705","beta-1,3-galactosyltransferase 4"
"ENSG00000103067",1.175928,1.279775,1.764034,0.725482,0.4681564,0.5808716,"ESRP2","80004","epithelial splicing regulatory protein 2"
"ENSG00000164405",809.2616,0.05101697,0.07032246,0.725472,0.4681625,0.5808716,"UQCRQ","27089","ubiquinol-cytochrome c reductase complex III subunit VII"
"ENSG00000086848",127.7635,0.1236034,0.1703821,0.7254484,0.468177,0.5808716,"ALG9","79796","ALG9 alpha-1,2-mannosyltransferase"
"ENSG00000180089",5.565888,0.5574772,0.7689079,0.7250246,0.4684369,0.581145,"TMEM86B","255043","transmembrane protein 86B"
"ENSG00000197170",1332.797,0.04175435,0.05762422,0.7245972,0.4686992,0.5814213,"PSMD12","5718","proteasome 26S subunit, non-ATPase 12"
"ENSG00000125931",1.433903,-1.128888,1.558213,-0.7244764,0.4687733,0.5814641,"CITED1","4435","Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 1"
"ENSG00000138483",0.6677352,-1.617896,2.234232,-0.7241399,0.4689798,0.5816375,"CCDC54","84692","coiled-coil domain containing 54"
"ENSG00000198912",274.5972,-0.07928108,0.1094926,-0.7240773,0.4690183,0.5816375,"C1orf174","339448","chromosome 1 open reading frame 174"
"ENSG00000095066",140.865,0.109756,0.1515851,0.7240552,0.4690319,0.5816375,"HOOK2","29911","hook microtubule tethering protein 2"
"ENSG00000214960",44.92954,0.1912091,0.264111,0.7239727,0.4690825,0.5816512,"CRPPA","729920","CDP-L-ribitol pyrophosphorylase A"
"ENSG00000172037",6138.648,0.03469981,0.04794508,0.7237408,0.4692249,0.5817787,"LAMB2","3913","laminin subunit beta 2"
"ENSG00000118961",284.7475,0.0794047,0.1097387,0.7235801,0.4693236,0.5818519,"LDAH","60526","lipid droplet associated hydrolase"
"ENSG00000188243",596.8196,-0.06242557,0.08633311,-0.723078,0.469632,0.5821851,"COMMD6","170622","COMM domain containing 6"
"ENSG00000217930",14.6033,0.3362644,0.4651686,0.722887,0.4697493,0.5822814,"PAM16","51025","presequence translocase associated motor 16"
"ENSG00000182257",2.208017,-0.8556981,1.18385,-0.7228094,0.469797,0.5822914,NA,NA,NA
"ENSG00000104814",1.692926,1.020019,1.414021,0.7213604,0.4706878,0.5833463,"MAP4K1","11184","mitogen-activated protein kinase kinase kinase kinase 1"
"ENSG00000130822",1.594678,1.018169,1.412122,0.7210204,0.470897,0.5835563,"PNCK","139728","pregnancy up-regulated nonubiquitous CaM kinase"
"ENSG00000205238",4.379261,0.6100648,0.8464945,0.7206956,0.4710968,0.5837547,"SPDYE2","441273","speedy/RINGO cell cycle regulator family member E2"
"ENSG00000095587",5.472771,0.5746726,0.7976105,0.7204927,0.4712217,0.5838602,"TLL2","7093","tolloid like 2"
"ENSG00000008735",9.600694,-0.424587,0.5899629,-0.7196844,0.4717193,0.5844275,"MAPK8IP2","23542","mitogen-activated protein kinase 8 interacting protein 2"
"ENSG00000167281",0.6827479,-1.692345,2.352189,-0.7194768,0.4718472,0.5845249,"RBFOX3","146713","RNA binding fox-1 homolog 3"
"ENSG00000196632",32.30481,-0.2311811,0.3213404,-0.7194276,0.4718775,0.5845249,"WNK3","65267","WNK lysine deficient protein kinase 3"
"ENSG00000133250",144.516,-0.1092253,0.151918,-0.7189751,0.4721562,0.5847846,"ZNF414","84330","zinc finger protein 414"
"ENSG00000223609",5.4006,-0.5586749,0.7770619,-0.718958,0.4721668,0.5847846,"HBD","3045","hemoglobin subunit delta"
"ENSG00000157734",15.64115,0.3532208,0.491369,0.7188504,0.4722331,0.5848174,"SNX22","79856","sorting nexin 22"
"ENSG00000155313",618.0003,-0.05559657,0.07738288,-0.7184609,0.4724732,0.5850654,"USP25","29761","ubiquitin specific peptidase 25"
"ENSG00000204950",0.407456,2.103268,2.928124,0.7182987,0.4725731,NA,"LRRC10B","390205","leucine rich repeat containing 10B"
"ENSG00000082175",0.407456,2.103268,2.928124,0.7182987,0.4725731,NA,"PGR","5241","progesterone receptor"
"ENSG00000056487",0.407456,2.103268,2.928124,0.7182987,0.4725731,NA,"PHF21B","112885","PHD finger protein 21B"
"ENSG00000115507",0.6453615,-1.617595,2.254731,-0.7174226,0.4731134,0.5857122,"OTX1","5013","orthodenticle homeobox 1"
"ENSG00000204962",0.6453615,-1.617595,2.254731,-0.7174226,0.4731134,0.5857122,"PCDHA8","56140","protocadherin alpha 8"
"ENSG00000108179",1447.551,0.04098085,0.05712256,0.7174197,0.4731151,0.5857122,"PPIF","10105","peptidylprolyl isomerase F"
"ENSG00000166266",804.0872,-0.05122653,0.0714976,-0.716479,0.4736956,0.5863815,"CUL5","8065","cullin 5"
"ENSG00000232196",2.795825,0.7731563,1.079904,0.7159494,0.4740226,0.5867368,"MTRNR2L4","100463285","MT-RNR2 like 4"
"ENSG00000164604",38.72997,-0.2033108,0.2840208,-0.7158306,0.474096,0.5867469,"GPR85","54329","G protein-coupled receptor 85"
"ENSG00000143442",714.4983,-0.05548697,0.0775167,-0.7158067,0.4741107,0.5867469,"POGZ","23126","pogo transposable element derived with ZNF domain"
"ENSG00000164758",49.11546,-0.1810961,0.2531812,-0.7152826,0.4744345,0.5870982,"MED30","90390","mediator complex subunit 30"
"ENSG00000047936",3.003305,0.7522677,1.051902,0.7151502,0.4745163,0.5871122,"ROS1","6098","ROS proto-oncogene 1, receptor tyrosine kinase"
"ENSG00000205177",3.24024,0.7068728,0.988447,0.7151348,0.4745258,0.5871122,"C11orf91","100131378","chromosome 11 open reading frame 91"
"ENSG00000167393",145.0852,-0.109067,0.1526618,-0.7144357,0.4749578,0.5875973,"PPP2R3B","28227","protein phosphatase 2 regulatory subunit B''beta"
"ENSG00000103316",2.353202,-0.8769661,1.229065,-0.713523,0.4755222,0.5881206,"CRYM","1428","crystallin mu"
"ENSG00000166377",242.8057,-0.08287643,0.116153,-0.7135111,0.4755296,0.5881206,"ATP9B","374868","ATPase phospholipid transporting 9B (putative)"
"ENSG00000106236",0.6752583,-1.589363,2.227582,-0.7134927,0.4755409,0.5881206,"NPTX2","4885","neuronal pentraxin 2"
"ENSG00000005844",0.6752583,-1.589363,2.227582,-0.7134927,0.4755409,0.5881206,"ITGAL","3683","integrin subunit alpha L"
"ENSG00000060762",223.3542,0.09486831,0.1329769,0.7134194,0.4755863,0.5881271,"MPC1","51660","mitochondrial pyruvate carrier 1"
"ENSG00000124279",85.49045,-0.1382723,0.1938403,-0.713331,0.475641,0.5881453,"FASTKD3","79072","FAST kinase domains 3"
